Image Path,Image Width,Image Height,Object Name,X_min,Y_min,X_max,Y_max
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Car,115.69969969969966,456.6521739130435,304.04804804804803,556.4347826086956
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Car,488.36036036036035,429.6521739130435,556.9729729729729,494.21739130434787
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Minivan,523.3393393393393,359.21739130434776,773.5735735735734,537.6521739130434
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Traffic Lights,1131.4354354354355,16.434782608695713,1212.1561561561562,140.86956521739137
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Traffic Lights,986.1381381381382,57.521739130434774,1074.930930930931,192.52173913043478
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Traffic Lights,782.9909909909911,242.99999999999994,828.7327327327329,314.6086956521739
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Traffic Lights,949.8138138138139,340.4347826086956,984.7927927927929,388.5652173913043
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Traffic Lights,108.97297297297304,320.47826086956525,153.36936936936942,386.21739130434787
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Sign,1217.5375375375377,108.0,1338.6186186186187,178.43478260869563
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Traffic Lights,1139.5075075075076,297.0,1187.9399399399401,393.2608695652174
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Sign,815.2792792792793,252.39130434782612,855.6396396396397,298.1739130434783
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Sign,939.0510510510511,287.6086956521739,987.4834834834835,334.5652173913043
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Sign,115.69969969969969,260.6086956521739,174.8948948948949,319.30434782608694
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Pedestrian,1117.981981981982,420.2608695652174,1146.2342342342342,482.4782608695652
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Palm Tree,875.8198198198198,18.782608695652137,1037.2612612612613,177.26086956521735
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Palm Tree,594.6426426426426,240.65217391304347,692.8528528528528,336.9130434782609
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Palm Tree,497.7777777777778,246.52173913043475,583.8798798798799,336.9130434782609
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Lamp,231.39939939939944,73.95652173913047,332.30030030030036,152.60869565217394
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Lamp,848.9129129129129,160.82608695652164,939.0510510510511,204.2608695652173
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills354.png,1344,756,Street Lamp,866.4024024024023,254.73913043478265,925.5975975975975,295.8260869565218
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Car,877.1651651651651,432.00000000000006,1315.7477477477478,700.8260869565217
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Car,563.6996996996996,430.82608695652175,824.6966966966966,663.2608695652175
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Car,454.72672672672667,446.0869565217391,551.5915915915915,530.6086956521739
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Car,360.55255255255247,437.86956521739125,474.9069069069068,523.5652173913043
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Traffic Lights,743.9759759759759,325.1739130434782,788.3723723723723,372.13043478260863
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Traffic Lights,195.07507507507506,363.9130434782608,227.36336336336336,407.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Street Lamp,238.12612612612605,190.17391304347822,310.7747747747747,231.26086956521735
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills432.png,1344,756,Traffic Lights,856.984984984985,400.30434782608694,883.8918918918919,433.17391304347825
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,991.5195195195196,381.52173913043475,1331.891891891892,733.695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,672.6726726726727,429.6521739130435,772.2282282282282,522.3913043478261
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,713.033033033033,430.82608695652175,792.4084084084084,497.7391304347826
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,764.1561561561563,422.6086956521739,831.4234234234235,484.8260869565217
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,422.4384384384384,433.17391304347825,551.5915915915916,530.6086956521739
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,376.6966966966966,424.95652173913044,491.05105105105093,518.8695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,639.039039039039,435.52173913043475,686.1261261261261,467.2173913043478
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,672.6726726726727,432.00000000000006,703.6156156156156,462.52173913043487
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Car,635.0030030030031,436.69565217391306,672.6726726726728,461.34782608695656
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Lamp,874.4744744744745,251.2173913043479,941.7417417417417,295.8260869565218
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Sign,1255.207207207207,29.3478260869566,1342.6546546546545,180.78260869565224
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Sign,-1.34534534534534,92.73913043478257,49.77777777777777,220.695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Sign,418.40240240240234,305.2173913043478,482.97897897897894,362.7391304347826
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Sign,532.7567567567568,362.7391304347827,583.8798798798799,396.78260869565224
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Sign,910.7987987987989,374.4782608695653,947.1231231231233,401.4782608695653
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills426.png,1344,756,Street Sign,916.1801801801802,402.6521739130435,955.1951951951952,432.0
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Minivan,908.1081081081082,307.5652173913044,1338.6186186186187,694.9565217391305
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Minivan,635.003003003003,322.82608695652175,898.6906906906906,610.4347826086957
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Car,861.021021021021,441.39130434782606,982.1021021021021,488.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Car,423.78378378378386,427.3043478260869,561.0090090090091,557.6086956521738
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Car,379.38738738738743,430.82608695652175,485.6696696696697,525.9130434782609
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Car,523.3393393393394,440.21739130434787,593.2972972972974,505.9565217391305
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Car,562.3543543543543,439.04347826086956,620.2042042042042,480.1304347826087
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Car,598.6786786786786,437.8695652173913,639.0390390390389,476.60869565217394
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Traffic Lights,651.1471471471473,336.9130434782609,686.1261261261262,380.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Traffic Lights,283.8678678678677,320.4782608695652,318.8468468468467,380.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Palm Tree,683.4354354354355,205.43478260869563,772.2282282282282,286.4347826086956
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Palm Tree,422.4384384384385,233.60869565217388,516.6126126126127,298.17391304347825
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Palm Tree,496.43243243243234,262.95652173913044,544.8648648648648,325.17391304347825
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Palm Tree,526.03003003003,291.13043478260863,578.4984984984985,338.08695652173907
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Palm Tree,546.2102102102101,324.0,591.9519519519519,356.8695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Palm Tree,602.7147147147147,334.5652173913044,643.075075075075,385.0434782608696
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Street Lamp,752.048048048048,176.08695652173913,820.6606606606606,212.47826086956522
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Street Lamp,339.027027027027,176.08695652173913,421.09309309309305,225.39130434782606
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Street Lamp,302.70270270270265,267.6521739130435,337.68168168168165,302.8695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Street Sign,839.4954954954954,347.47826086956525,894.6546546546546,423.7826086956522
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills340.png,1344,756,Traffic Lights,438.58258258258263,390.9130434782609,464.1441441441442,428.47826086956525
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,795.099099099099,390.9130434782609,1052.06006006006,603.3913043478261
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,569.0810810810812,440.2173913043478,770.882882882883,616.304347826087
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,380.7327327327328,423.7826086956522,552.936936936937,564.6521739130435
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,368.6246246246246,412.0434782608695,482.9789789789789,511.8260869565217
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,224.67267267267263,423.7826086956522,360.55255255255247,514.1739130434783
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,12.108108108108155,413.21739130434787,244.85285285285292,602.2173913043479
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,548.900900900901,426.1304347826087,624.2402402402403,489.52173913043475
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Traffic Lights,653.8378378378379,325.17391304347825,687.4714714714715,362.7391304347826
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Traffic Lights,577.1531531531533,320.4782608695652,612.1321321321323,375.65217391304344
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Street Sign,1057.4414414414414,7.043478260869591,1155.6516516516517,171.39130434782612
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Street Sign,234.09009009009014,281.7391304347826,275.79579579579587,365.0869565217391
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Street Sign,407.63963963963965,347.4782608695652,433.20120120120123,394.4347826086956
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Pedestrian,992.8648648648649,422.60869565217394,1043.987987987988,514.1739130434783
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Pedestrian,922.9069069069069,415.5652173913044,964.6126126126126,480.13043478260875
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Pedestrian,801.825825825826,422.60869565217394,823.3513513513515,457.82608695652175
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,707.6516516516516,89.21739130434779,772.2282282282282,158.4782608695652
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,640.3843843843844,97.43478260869568,719.7597597597597,170.21739130434787
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,664.6006006006006,181.95652173913044,719.7597597597597,239.47826086956522
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,360.5525525525525,15.26086956521733,458.76276276276275,80.99999999999993
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,339.027027027027,66.91304347826085,426.47447447447445,135.0
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,383.4234234234235,198.39130434782615,454.72672672672684,243.00000000000006
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,519.3033033033033,268.82608695652175,565.0450450450451,312.2608695652174
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Palm Tree,536.7927927927927,306.3913043478261,581.1891891891892,342.7826086956522
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Fire Hydrant,1062.822822822823,471.91304347826093,1131.4354354354355,561.1304347826087
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,1100.4924924924924,419.0869565217391,1205.4294294294293,488.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Car,714.3783783783784,429.6521739130435,770.882882882883,475.4347826086957
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Street Sign,737.2492492492493,319.3043478260869,769.5375375375376,377.99999999999994
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Street Sign,711.6876876876878,360.3913043478261,760.1201201201202,382.69565217391306
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Traffic Lights,784.3363363363362,373.30434782608694,813.9339339339339,412.04347826086956
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Street Sign,76.68468468468473,255.91304347826085,141.2612612612613,301.695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Flag,493.7417417417418,367.4347826086957,531.4114114114114,402.6521739130435
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills397.png,1344,756,Flag,516.6126126126127,372.13043478260875,550.2462462462463,409.6956521739131
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,626.9309309309309,420.2608695652174,936.3603603603603,686.7391304347827
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,5.381381381381374,368.608695652174,360.55255255255247,743.0869565217392
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,236.7807807807809,444.9130434782609,563.6996996997,684.3913043478261
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,508.54054054054063,434.34782608695645,558.3183183183185,476.6086956521738
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,414.36636636636644,422.608695652174,509.88588588588595,497.7391304347827
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,281.17717717717716,434.3478260869565,395.53153153153147,508.30434782608694
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Car,983.4474474474474,429.65217391304344,1080.3123123123123,483.65217391304344
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Traffic Lights,968.6486486486486,171.39130434782612,1103.1831831831832,370.9565217391305
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Traffic Lights,874.4744744744745,306.39130434782606,941.7417417417417,406.17391304347825
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Traffic Lights,699.5795795795797,302.8695652173913,734.5585585585586,353.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Traffic Lights,602.7147147147147,305.2173913043478,643.075075075075,343.95652173913044
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,718.4144144144143,42.26086956521743,830.078078078078,120.91304347826092
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,756.0840840840841,109.17391304347825,840.8408408408409,179.60869565217388
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,734.5585585585586,154.9565217391304,803.1711711711712,210.13043478260866
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,731.8678678678679,185.47826086956525,803.1711711711712,245.34782608695656
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,347.0990990990992,96.26086956521739,435.891891891892,183.1304347826087
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,439.9279279279279,164.3478260869565,536.7927927927927,250.04347826086956
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,308.08408408408405,5.8695652173913295,425.12912912912907,62.217391304347856
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills383.png,1344,756,Palm Tree,565.0450450450451,247.69565217391306,618.8588588588589,313.4347826086956
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Car,146.64264264264273,407.34782608695656,918.870870870871,744.2608695652175
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Car,16.144144144144036,403.82608695652175,530.066066066066,705.5217391304348
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Car,963.2672672672674,421.4347826086957,1186.5945945945946,581.0869565217392
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Car,1126.054054054054,427.30434782608694,1259.2432432432431,531.7826086956521
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Car,1210.8108108108108,441.39130434782606,1268.6606606606606,487.17391304347825
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Palm Tree,855.6396396396398,110.34782608695656,1011.6996996996999,240.6521739130435
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Palm Tree,519.3033033033032,11.739130434782567,745.3213213213212,113.86956521739127
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Palm Tree,1073.5855855855857,224.21739130434779,1186.5945945945948,321.65217391304344
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills156.png,1344,756,Car,741.2852852852852,440.21739130434787,917.5255255255254,545.8695652173914
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Car,694.198198198198,427.304347826087,1178.5225225225222,601.0434782608696
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Car,622.894894894895,416.7391304347826,737.2492492492493,457.82608695652175
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Car,551.5915915915915,405.0,669.9819819819819,462.5217391304348
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Car,515.2672672672674,421.4347826086956,570.4264264264265,463.695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Car,181.62162162162156,407.3478260869565,320.1921921921921,463.695652173913
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Car,738.5945945945945,416.7391304347826,873.1291291291291,475.4347826086957
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Trash Can,1158.3423423423424,446.08695652173907,1210.8108108108108,513.0
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Traffic Lights,613.4774774774775,177.2608695652174,692.8528528528528,272.3478260869565
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Traffic Lights,2.6906906906905803,295.8260869565217,51.123123123123015,368.6086956521739
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Traffic Lights,817.96996996997,306.39130434782606,870.4384384384384,373.30434782608694
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Pedestrian,1131.4354354354355,410.86956521739137,1174.4864864864865,500.0869565217392
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Pedestrian,1156.996996996997,420.2608695652174,1200.048048048048,497.7391304347826
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Pedestrian,991.5195195195196,417.9130434782608,1054.7507507507507,524.7391304347825
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Pedestrian,952.5045045045046,410.8695652173913,1003.6276276276277,516.5217391304348
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Pedestrian,905.4174174174175,413.2173913043478,944.4324324324325,504.7826086956522
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Trash Can,34.97897897897897,432.0,84.75675675675674,486.0
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Street Lamp,1092.4204204204204,2.3478260869565872,1173.1411411411411,78.65217391304354
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Palm Tree,859.6756756756757,50.47826086956518,975.3753753753755,147.91304347826082
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Street Lamp,711.6876876876877,77.47826086956522,828.7327327327328,146.73913043478262
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Street Lamp,68.61261261261265,63.391304347826086,181.62162162162167,116.21739130434781
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Street Sign,1077.6216216216217,252.39130434782606,1143.5435435435436,297.0
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Traffic Lights,1058.786786786787,299.34782608695645,1103.1831831831832,372.13043478260863
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Traffic Lights,643.0750750750751,336.9130434782608,675.3633633633634,366.2608695652173
/Users/emadboctor/Desktop/beverly_hills_gcp/Beverly_Hills142.png,1344,756,Traffic Lights,778.954954954955,383.8695652173913,801.8258258258259,409.69565217391306
